Date,Month,Channel,Owner,TruckName,Pack Size,DutyCycle,SKU,TotalMileage,Software,Distribution,IUPR,Cost of Sales,Price,Ppk
1/9/2011,11-Sep,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,1909,140605,91.4,0.914,357.22,73.65,0.7365
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1217,136689,99.06,0.9906,347.27,112.32,1.1232
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,32,3992,4.49,0.0449,10.15,124.75,1.2475
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,3293,378229,97.25,0.9725,960.93,114.86,1.1486
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3875,395213,99.71,0.9971,1004.08,101.99,1.0199
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,5489,523039,96.85,0.9685,1328.84,95.29,0.9529
1/9/2011,11-Sep,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,866,87425,46.09,0.4609,222.11,100.95,1.0095
1/9/2011,11-Sep,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1274,71887,91.83,0.9183,182.63,56.43,0.5643
1/9/2011,11-Sep,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,935,74069,94.67,0.9467,188.18,79.22,0.7922
1/9/2011,11-Sep,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2513,168088,97.71,0.9771,427.04,66.89,0.6689
1/9/2011,11-Sep,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,3178,195130,89.13,0.8913,495.75,61.4,0.614
1/9/2011,11-Sep,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,883,66793,59.2,0.592,169.7,75.64,0.7564
1/9/2011,11-Sep,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,851,49424,23.66,0.2366,125.57,58.08,0.5808
1/9/2011,11-Sep,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,676,29484,4.94,0.0494,74.91,43.62,0.4362
1/9/2011,11-Sep,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,35654,2186779,62.05,0.6205,5555.74,61.33,0.6133
1/9/2011,11-Sep,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,331,31276,12.13,0.1213,79.46,94.49,0.9449
1/9/2011,11-Sep,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2684,239152,37.49,0.3749,607.59,89.1,0.891
1/9/2011,11-Sep,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,9634,690747,45.32,0.4532,1754.92,71.7,0.717
1/9/2011,11-Sep,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,17164,1040137,39.99,0.3999,2642.57,60.6,0.606
1/9/2011,11-Sep,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,451,76313,14.68,0.1468,193.88,169.21,1.6921
1/9/2011,11-Sep,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,694,110258,16.03,0.1603,280.12,158.87,1.5887
1/9/2011,11-Sep,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,389,28758,12.75,0.1275,73.06,73.93,0.7393
1/9/2011,11-Sep,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,587,33241,13.32,0.1332,84.45,56.63,0.5663
1/9/2011,11-Sep,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,715,65435,21.61,0.2161,166.25,91.52,0.9152
1/9/2011,11-Sep,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,696,62746,18.89,0.1889,159.41,90.15,0.9015
1/9/2011,11-Sep,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,469,29727,11.57,0.1157,75.52,63.38,0.6338
1/9/2011,11-Sep,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2080,122601,31.27,0.3127,311.48,58.94,0.5894
1/9/2011,11-Sep,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,720,111412,21.76,0.2176,283.05,154.74,1.5474
1/9/2011,11-Sep,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,272,28176,8.81,0.0881,71.59,103.59,1.0359
1/9/2011,11-Sep,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1650,155504,28.14,0.2814,395.08,94.24,0.9424
1/9/2011,11-Sep,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,101,9647,4.39,0.0439,24.51,95.51,0.9551
1/9/2011,11-Sep,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1550,146599,24.35,0.2435,372.45,94.58,0.9458
1/9/2011,11-Sep,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,6455,494966,37.82,0.3782,1257.52,76.68,0.7668
1/9/2011,11-Sep,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,11810,752044,40.08,0.4008,1910.65,63.68,0.6368
1/9/2011,11-Sep,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1749,112716,32.53,0.3253,286.37,64.45,0.6445
1/9/2011,11-Sep,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,586,56015,12.31,0.1231,142.31,95.59,0.9559
1/9/2011,11-Sep,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,399,30963,5.97,0.0597,78.67,77.6,0.776
1/9/2011,11-Sep,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,918,111982,22.26,0.2226,284.5,121.98,1.2198
1/9/2011,11-Sep,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,25,3313,1.2,0.012,8.42,132.52,1.3252
1/9/2011,11-Sep,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1400,178643,20.47,0.2047,453.86,127.6,1.276
1/9/2011,11-Sep,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4582,495748,39.2,0.392,1259.5,108.19,1.0819
1/9/2011,11-Sep,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,2359,241659,28.75,0.2875,613.96,102.44,1.0244
1/9/2011,11-Sep,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,101,12821,1.64,0.0164,32.57,126.94,1.2694
1/9/2011,11-Sep,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1218,66949,21.61,0.2161,170.09,54.97,0.5497
1/9/2011,11-Sep,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,745,65307,18.5,0.185,165.92,87.66,0.8766
1/9/2011,11-Sep,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,4106,303409,33.25,0.3325,770.84,73.89,0.7389
1/9/2011,11-Sep,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,1056,67473,14.67,0.1467,171.42,63.89,0.6389
1/9/2011,11-Sep,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,130,10479,3.65,0.0365,26.62,80.61,0.8061
1/10/2011,11-Oct,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,5532,252912,97.52,0.9752,642.55,45.72,0.4572
1/10/2011,11-Oct,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,986,40648,14.26,0.1426,103.27,41.23,0.4123
1/10/2011,11-Oct,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,859,72034,99.53,0.9953,183.01,83.86,0.8386
1/10/2011,11-Oct,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,414,36878,84.73,0.8473,93.7,89.08,0.8908
1/10/2011,11-Oct,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2450,217738,98.28,0.9828,553.19,88.87,0.8887
1/10/2011,11-Oct,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,7649,532570,99.95,0.9995,1353.05,69.63,0.6963
1/10/2011,11-Oct,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,20831,1220477,99.47,0.9947,3100.75,58.59,0.5859
1/10/2011,11-Oct,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,730,117025,98.16,0.9816,297.31,160.31,1.6031
1/10/2011,11-Oct,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1480,193927,97.39,0.9739,492.69,131.03,1.3103
1/10/2011,11-Oct,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,883,61133,96.62,0.9662,155.32,69.23,0.6923
1/10/2011,11-Oct,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,970,52742,80.07,0.8007,134,54.37,0.5437
1/10/2011,11-Oct,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,653,62087,95.25,0.9525,157.74,95.08,0.9508
1/10/2011,11-Oct,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1229,103627,97.99,0.9799,263.27,84.32,0.8432
1/10/2011,11-Oct,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,878,53538,72.76,0.7276,136.02,60.98,0.6098
1/10/2011,11-Oct,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,3717,201701,99.17,0.9917,512.44,54.26,0.5426
1/10/2011,11-Oct,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,455,67657,79.26,0.7926,171.89,148.7,1.487
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,193,19059,18.74,0.1874,48.42,98.75,0.9875
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,836,74837,99.51,0.9951,190.13,89.52,0.8952
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,376,33827,72.11,0.7211,85.94,89.97,0.8997
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,3620,314911,99.62,0.9962,800.06,86.99,0.8699
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,5655,414842,99.91,0.9991,1053.95,73.36,0.7336
1/10/2011,11-Oct,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,26723,1603057,99.95,0.9995,4072.73,59.99,0.5999
1/10/2011,11-Oct,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2884,175085,98.1,0.981,444.82,60.71,0.6071
1/10/2011,11-Oct,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,744,63727,62.89,0.6289,161.9,85.65,0.8565
1/10/2011,11-Oct,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,1818,137140,93.03,0.9303,348.42,75.43,0.7543
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1231,140921,99.61,0.9961,358.03,114.48,1.1448
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,462,53095,74.01,0.7401,134.89,114.92,1.1492
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,3034,351462,97.04,0.9704,892.93,115.84,1.1584
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3709,388755,99.56,0.9956,987.67,104.81,1.0481
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,5241,502016,98.39,0.9839,1275.43,95.79,0.9579
1/10/2011,11-Oct,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,919,93562,44.87,0.4487,237.7,101.81,1.0181
1/10/2011,11-Oct,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,973,57718,93.59,0.9359,146.64,59.32,0.5932
1/10/2011,11-Oct,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,976,76781,95.84,0.9584,195.07,78.67,0.7867
1/10/2011,11-Oct,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2355,161053,97.55,0.9755,409.17,68.39,0.6839
1/10/2011,11-Oct,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,24130,1340775,98.87,0.9887,3406.38,55.56,0.5556
1/10/2011,11-Oct,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,1565,115000,80.11,0.8011,292.17,73.48,0.7348
1/10/2011,11-Oct,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,4046,184976,45.13,0.4513,469.95,45.72,0.4572
1/10/2011,11-Oct,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,1019,42000,6.76,0.0676,106.7,41.22,0.4122
1/10/2011,11-Oct,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,9016,591841,52.34,0.5234,1503.63,65.64,0.6564
1/10/2011,11-Oct,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,442,42509,20.8,0.208,108,96.17,0.9617
1/10/2011,11-Oct,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2578,232541,54.18,0.5418,590.8,90.2,0.902
1/10/2011,11-Oct,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,11641,838466,63.13,0.6313,2130.21,72.03,0.7203
1/10/2011,11-Oct,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,12600,780921,56.31,0.5631,1984.01,61.98,0.6198
1/10/2011,11-Oct,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,506,85098,25.39,0.2539,216.2,168.18,1.6818
1/10/2011,11-Oct,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1091,161982,42.02,0.4202,411.53,148.47,1.4847
1/10/2011,11-Oct,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,525,39715,22.56,0.2256,100.9,75.65,0.7565
1/10/2011,11-Oct,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,695,38299,18.22,0.1822,97.3,55.11,0.5511
1/10/2011,11-Oct,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,373,36557,25.89,0.2589,92.88,98.01,0.9801
1/10/2011,11-Oct,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,892,81491,39.07,0.3907,207.04,91.36,0.9136
1/10/2011,11-Oct,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,613,39305,17.64,0.1764,99.86,64.12,0.6412
1/10/2011,11-Oct,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2069,120574,39.28,0.3928,306.33,58.28,0.5828
1/10/2011,11-Oct,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,682,106808,31,0.31,271.36,156.61,1.5661
1/10/2011,11-Oct,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,352,36464,13.09,0.1309,92.64,103.59,1.0359
1/10/2011,11-Oct,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1706,162272,42.73,0.4273,412.27,95.12,0.9512
1/10/2011,11-Oct,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,118,11114,8.95,0.0895,28.24,94.19,0.9419
1/10/2011,11-Oct,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,2024,186499,35.62,0.3562,473.82,92.14,0.9214
1/10/2011,11-Oct,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,8162,618013,58.33,0.5833,1570.13,75.72,0.7572
1/10/2011,11-Oct,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,14394,896670,55.1,0.551,2278.08,62.29,0.6229
1/10/2011,11-Oct,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1252,84883,40.6,0.406,215.65,67.8,0.678
1/10/2011,11-Oct,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,673,64141,19.85,0.1985,162.96,95.31,0.9531
1/10/2011,11-Oct,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,350,29623,10.19,0.1019,75.26,84.64,0.8464
1/10/2011,11-Oct,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1061,131960,32.78,0.3278,335.26,124.37,1.2437
1/10/2011,11-Oct,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,130,16778,4.78,0.0478,42.62,129.06,1.2906
1/10/2011,11-Oct,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1532,193469,31.36,0.3136,491.53,126.29,1.2629
1/10/2011,11-Oct,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4490,503484,57.6,0.576,1279.15,112.13,1.1213
1/10/2011,11-Oct,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,2569,261112,43.77,0.4377,663.38,101.64,1.0164
1/10/2011,11-Oct,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,121,15089,3.47,0.0347,38.33,124.7,1.247
1/10/2011,11-Oct,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1278,76100,34.46,0.3446,193.34,59.55,0.5955
1/10/2011,11-Oct,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,819,73076,25.16,0.2516,185.66,89.23,0.8923
1/10/2011,11-Oct,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3935,292002,46.75,0.4675,741.86,74.21,0.7421
1/10/2011,11-Oct,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,10463,585098,42.44,0.4244,1486.5,55.92,0.5592
1/10/2011,11-Oct,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,324,26932,19.36,0.1936,68.42,83.12,0.8312
1/11/2011,11-Nov,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,4537,211921,98.11,0.9811,538.4,46.71,0.4671
1/11/2011,11-Nov,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,1098,45298,14.6,0.146,115.09,41.26,0.4126
1/11/2011,11-Nov,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,794,68178,96.37,0.9637,173.21,85.87,0.8587
1/11/2011,11-Nov,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,366,32134,76.46,0.7646,81.64,87.8,0.878
1/11/2011,11-Nov,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,3940,324593,98.85,0.9885,824.66,82.38,0.8238
1/11/2011,11-Nov,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,4427,321076,99.15,0.9915,815.73,72.53,0.7253
1/11/2011,11-Nov,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,50548,2805037,99.41,0.9941,7126.49,55.49,0.5549
1/11/2011,11-Nov,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,994,153394,98.5,0.985,389.71,154.32,1.5432
1/11/2011,11-Nov,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,1124,151566,95.2,0.952,385.07,134.85,1.3485
1/11/2011,11-Nov,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,1073,75751,97.84,0.9784,192.46,70.6,0.706
1/11/2011,11-Nov,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,959,52465,80.12,0.8012,133.3,54.71,0.5471
1/11/2011,11-Nov,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,600,57381,94.18,0.9418,145.78,95.64,0.9564
1/11/2011,11-Nov,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1459,120908,98.75,0.9875,307.18,82.87,0.8287
1/11/2011,11-Nov,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,890,54150,74.58,0.7458,137.57,60.84,0.6084
1/11/2011,11-Nov,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,5585,283721,98.98,0.9898,720.82,50.8,0.508
1/11/2011,11-Nov,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,322,47966,68.65,0.6865,121.86,148.96,1.4896
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,214,21133,19.02,0.1902,53.69,98.75,0.9875
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,796,71447,99.69,0.9969,181.52,89.76,0.8976
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,590,52385,67.74,0.6774,133.09,88.79,0.8879
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,3371,299681,98.92,0.9892,761.37,88.9,0.889
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,6024,436861,99.48,0.9948,1109.89,72.52,0.7252
1/11/2011,11-Nov,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,26924,1592771,99.78,0.9978,4046.6,59.16,0.5916
1/11/2011,11-Nov,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1990,127351,98.18,0.9818,323.55,64,0.64
1/11/2011,11-Nov,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,565,48319,63.41,0.6341,122.76,85.52,0.8552
1/11/2011,11-Nov,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,5003,338964,93.06,0.9306,861.17,67.75,0.6775
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1185,135590,99.25,0.9925,344.48,114.42,1.1442
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,685,79848,75.94,0.7594,202.86,116.57,1.1657
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2669,310051,97.35,0.9735,787.72,116.17,1.1617
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4061,418588,99.7,0.997,1063.46,103.08,1.0308
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,6587,610825,98.43,0.9843,1551.86,92.73,0.9273
1/11/2011,11-Nov,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,948,97714,45.1,0.451,248.25,103.07,1.0307
1/11/2011,11-Nov,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1007,61204,93.35,0.9335,155.5,60.78,0.6078
1/11/2011,11-Nov,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,1082,85599,97.08,0.9708,217.48,79.11,0.7911
1/11/2011,11-Nov,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3182,220912,99.36,0.9936,561.25,69.43,0.6943
1/11/2011,11-Nov,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,4118,262817,96.06,0.9606,667.72,63.82,0.6382
1/11/2011,11-Nov,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,2249,163304,84.28,0.8428,414.89,72.61,0.7261
1/11/2011,11-Nov,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,3757,181931,42.17,0.4217,462.22,48.42,0.4842
1/11/2011,11-Nov,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,1083,44663,5.39,0.0539,113.47,41.24,0.4124
1/11/2011,11-Nov,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,5533,379234,43.3,0.433,963.48,68.54,0.6854
1/11/2011,11-Nov,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,435,42141,16.28,0.1628,107.06,96.88,0.9688
1/11/2011,11-Nov,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2755,251470,50.5,0.505,638.89,91.28,0.9128
1/11/2011,11-Nov,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,15319,1074523,72.87,0.7287,2729.93,70.14,0.7014
1/11/2011,11-Nov,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,28388,1609204,54.39,0.5439,4088.35,56.69,0.5669
1/11/2011,11-Nov,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,454,74959,19.91,0.1991,190.44,165.11,1.6511
1/11/2011,11-Nov,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,989,150516,37.69,0.3769,382.4,152.19,1.5219
1/11/2011,11-Nov,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,428,32381,21.16,0.2116,82.27,75.66,0.7566
1/11/2011,11-Nov,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,632,34331,12.07,0.1207,87.22,54.32,0.5432
1/11/2011,11-Nov,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,331,32723,21.3,0.213,83.14,98.86,0.9886
1/11/2011,11-Nov,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1123,100300,38.4,0.384,254.82,89.31,0.8931
1/11/2011,11-Nov,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,610,38689,15.55,0.1555,98.29,63.42,0.6342
1/11/2011,11-Nov,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2586,140564,32.89,0.3289,357.11,54.36,0.5436
1/11/2011,11-Nov,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,473,77133,22.92,0.2292,195.97,163.07,1.6307
1/11/2011,11-Nov,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,284,29630,10.71,0.1071,75.28,104.33,1.0433
1/11/2011,11-Nov,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1667,159629,38.51,0.3851,405.55,95.76,0.9576
1/11/2011,11-Nov,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,175,15796,9.63,0.0963,40.13,90.26,0.9026
1/11/2011,11-Nov,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1631,155959,29.92,0.2992,396.23,95.62,0.9562
1/11/2011,11-Nov,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,14596,996530,56.27,0.5627,2531.79,68.27,0.6827
1/11/2011,11-Nov,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,12949,820009,52.94,0.5294,2083.32,63.33,0.6333
1/11/2011,11-Nov,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1154,81944,36.51,0.3651,208.19,71.01,0.7101
1/11/2011,11-Nov,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,575,54227,16.61,0.1661,137.77,94.31,0.9431
1/11/2011,11-Nov,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,350,29251,8.53,0.0853,74.32,83.57,0.8357
1/11/2011,11-Nov,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,948,118656,26.8,0.268,301.46,125.16,1.2516
1/11/2011,11-Nov,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,183,23795,5.82,0.0582,60.46,130.03,1.3003
1/11/2011,11-Nov,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,2053,251667,28.59,0.2859,639.38,122.58,1.2258
1/11/2011,11-Nov,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,5396,581140,53.71,0.5371,1476.44,107.7,1.077
